product_name,predicted_cat,predicted_sub_cat,Error
Rico Sordi White Steel Watch,"Watches, Eyewear and Jewellery","Watches, Eyewear and Jewellery->Watches",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Timex T5K421 Black Oval Analog Men's Watch,"Watches, Eyewear and Jewellery","Watches, Eyewear and Jewellery->Watches",1
Mi 4i,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",2
The Power of Positive Thinking,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",0
Novasys 303 7800 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Novasys 303 7800 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
ATB Power Bank - 5600 mAh (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Novasys 203 5200 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Novasys 303 7800 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Novasys 303 7800 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Hako PB84 8400 mAh Power Bank & Free 3000 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Novasys 303 7800 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Novasys 303 7800 mAh Power Bank (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Mi 4,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",2
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Pink),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Yellow),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Pink),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Blue),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Yellow),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Silver),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Silver),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Maxx SCP-30 3000 mAh Power Bank With Torch Light (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Blue),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Silver),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones | Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Silver),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Vox Black Power Bank- 16000 mAh,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
ERD BT-157 800 mAh Lithium-Ion Battery For Micromax X222,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Mi 4i,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",2
Intex IT-PB4K 4000 mAh Power Bank For All Smartphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Intex IT-PB11 10000 mAh Power bank (White And Blue),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Itek RB024_PK 5200 mAh,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Asus Zen Power 10050 mAh Power Bank (Blue),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
TP-LINK TL-PB10400mAH Power Bank 10400 mAh,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Dual Core 3G Dual Sim Calling Tabtop Approved by BSNL Lab-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind 3G Dual SIM Calling Tablet with Keyboard,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind 3G Dual SIM Calling Tablet with Keyboard,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-White,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta Quad Core Wifi Tablet with Keyboard-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Dual Core 3G Dual Sim Calling Tabtop Approved by BSNL Lab-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind 3G Dual SIM Calling Tablet with Keyboard,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-White,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-White,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Datawind 3G Dual SIM Calling Tablet with Keyboard,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Spice Dual Core HD 3G Calling Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-White,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Sonata Gold Contemporary Analog Watch,"Watches, Eyewear and Jewellery","Watches, Eyewear and Jewellery->Watches",1
"Kuzy Chevron Zig Zag Silicone Macbook Pro, Retina, iMac and Air Keyboard Skin","Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Digiflip Pro ET701 Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Digiflip Pro ET701 Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta Quad Core Wifi Tablet with Keyboard-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Mediatek N966 Tablet (White),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
iZOTRON Quattro Mi7 II Quad Core 1GB 8GB KitKat Tablet PC,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Micromax Canvas 5inch (12.7 cm) Windows 3G Quadcore Phablet Win-W121-White,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
AOC 3G Calling Tablet with Keyboard,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Penta 3G Calling Tablet with Keyboard - Call Pro 3G-Red,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Targus Drifter Slip Case For 13 inch Macbook (Black),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
Rsafe Sleeve for Digiflip Pro Xt811,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Lenovo A7-30 3G Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
iBall Slide i701 Tablet with 3 Protective Covers and HDMI Cable,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
iBall Slide i701 Tablet with 3 Protective Covers and HDMI Cable,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
DigiFlip Flip Cover for Digiflip Pro XT811 Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Datawind UbiSlate 7CZ Tablet,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",1
"Xfose Book Case for Apple iPad 2, Apple iPad 4, Apple iPad 3","Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Tablets",2
Vans Unisex Navy & Blue Backpack:Backpacks,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,0
Tops Black Coloured Leather Belt (Size-32),Shoes and Footwear,Shoes and Footwear->Kids' Footwear,1
Red Chilli Deck 10 L Free Size Backpack,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,0
Newfeel Many Walking Shoes,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,1
Newfeel Many Lightweight Walking Shoes,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,1
Red Chilli Deck 10 L Free Size Backpack,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,1
Red Chilli Deck 10 L Free Size Backpack,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,0
Red Chilli Camo Circuit 12 L Free Size Backpack,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,0
Newfeel Lightweight Walking Shoes,Shoes and Footwear,Shoes and Footwear->Kids' Footwear,1
Oleva Leather Watches,"Watches, Eyewear and Jewellery","Watches, Eyewear and Jewellery->Watches",1
Robotic Magnetic LED Watch,"Watches, Eyewear and Jewellery","Watches, Eyewear and Jewellery->Watches",1
