product_name,predicted_cat,predicted_sub_cat,error
Aurelia Turquoise Cotton Kurta (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Red Cotton Bra (Size-36),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Set Of 5 Regular Cotton Panties (Size-36),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Pink Cotton Bra (Size-34),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Satin Red Nightwear Set Of Six,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Satin Red Nightwear Set Of One,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Maroon Satin Nighty,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Pink Cotton Bra (Size-34),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Aurelia Blue Cotton Kurta (Size-L),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Black Satin Nighty,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Aurelia Red Cotton Kurta (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Aurelia Green Cotton Kurta (Size-XXL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Black Satin Night Dress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Satin Maroon Nightwear Set Of Two,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Pink Cotton Bra (Size-34),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Oleva Light Brown Sports Bra (Size-34),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Printed Women's A-line Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Allen Solly Women Black  Clutch,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Jockey Women's T-Shirt Bra,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Rain & Rainbow Printed Women's Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=908632, name=Grey butterfly print cute summer dress, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
W Printed Women's Straight Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Aurelia Cotton Women's Churidar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Rain & Rainbow Casual Printed Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Tasrika Solid Women's Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Girl's A-line Dress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Black Cotton Camisole (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
W Printed Women's A-line Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Grey Cotton Camisole (Size-XL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-34B)1028CARROT34B,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Aalaya Black Cotton Kurti (Size-XXL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-34B)1028WHITE34B,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Moveo Women's Brief Panty,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia White Cotton Camisole (Size-M) | Prestitia Black Cotton Camisole (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Black T-Shirt Bra (Size-32 B ),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Hip Coverage Panty Set Of 2 (Size L),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia White Cotton Camisole (Size-L),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Comfortable Underwire Lace Bra (Size-34 C) | Prestitia Comfortable Underwire Lace Bra (Size-34 C),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Pink Demi Cup Bra (Size-32B),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Casual 3/4 Sleeve Printed Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
@499 Stylish Heart Print Top (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Bikiny Panty Set Of 2 (Size S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-36C)1028WHITE36C,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Casual Short Sleeve Floral Print Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Comfortable Underwire Bra (Size-30 B) | Prestitia Black Underwire Bra (Size-30 B),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Medium Coverage Everyday Bra (Size-32B)1026WHITE32B,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Nineteen Brown Viscose Top (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-36B)1028WHITE36B,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
People Casual Short Sleeve Printed Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-32B)1028WHITE32B | Prestitia Everyday Comfort Full Coverage Bra (Size-32B)1028CARROT32B,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-32B)1028PEACH32B,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Full Coverage Bra (Size-42B)1028WHITE42B | Prestitia Everyday Comfort Full Coverage Bra (Size-34C)1028BLACK34C,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Everyday Comfort Bra (Size-32 B ),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia T-Shirt Bra (Size-32 B ),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia Red Lingerie Set (Size-32B),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Prestitia T-Shirt Bra (Size-34 B),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Allen Solly Women Black  Clutch,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Perfect Universal Size Arm Sleeve For Bikers/Cyclist (Set Of 2),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multi Color Cotton Leggings Pack Of 2,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Bhavi White Art Silk Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6 | Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brijraj Green Suit Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Larwa Cream Dupion Dhoti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brijraj Orange Bhagalpuri Silk Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brijraj Yellow Suit Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Wilkins & Tuscany Yellow Cotton Short (Size-36),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
TT White Cotton Nazeeya Bra Pack Of 5 (Size-32A),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Tt Nupur Sports Bra Pack Of 3 (Size-30),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brijraj Blue Polyester And Georgette Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Valueshopindia Blue Lycra Jeans (Size-28),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Bhavi Beige And Peach Art Silk Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Tasrika Printed Women's Straight Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Girl's Jeans,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=81237, name=Low-key black dress, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=48373, name=Red Printed Tunic Top, units=1}, {uiproduct_id=968251, name=Maroon Sleeveless Top, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Solid Women's A-line Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Allen Solly Women Brown  Clutch,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Karishma Women's Gathered Dress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Honeydew Women's Nighty,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
The Cotton Company Luxury Collection - White with Self Satin Stripe Handkerchief,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Fazali Kurtis Casual Printed Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Vivity Assorted Women's Brief Panty,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Nikita Women's Leggings,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Nikita Women's Leggings,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Casual 3/4 Sleeve Printed Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Van Heusen Women's Dress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
United Colors of Benetton Girl's Dress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Max Casual Sleeveless Striped Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kids dress baby clothing girls stylish Frock Yellow 3 4 5 years,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Long Frock,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Lime Beige Art Silk Saree_avs522,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Bull Rider Green Waterproof Full Sleeves Long Raincoat|Bull Rider Solid Women s Raincoat (Pink or Mix Colors),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
100%waterproof rain suit man,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Bull Rider Solid Women s Raincoat (Pink or Mix Colors),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
W Printed Women's A-line Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sambhavna - Gorgeous Sarees in Net & Georgette by Zoha (Pick 1)-Pink,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Export House Women's Leggings - Set Of 2,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
People Casual Short Sleeve Printed Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Tasrika Floral Print Women's Straight Kurta,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Set of 2 Cotton Patiyala Salwar,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Brandtrendz Multicolor Leggings Pack Of 6,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"Jaipur Kurti Printed, Solid Salwar Suit",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
GMI Casual Cape Sleeve Striped Women's Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
JT International Casual Printed Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"Shop Rajasthan Casual, Formal Floral Print Women's Kurti",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Chhipaprints Women's,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
GMI Casual Printed Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"Shop Rajasthan Casual, Formal Floral Print Women's Kurti",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
GMI Casual Printed Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Gmi Casual Solid Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"Shop Rajasthan Casual, Formal Self Design, Printed Women's Kurti",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"Shop Rajasthan Casual, Formal Floral Print Women's Kurti",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"Jaipur Kurti Casual, Formal Printed Women's Kurti",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
