product_name,predicted_cat,predicted_sub_cat,error
Eprilla Multi Pack Of 5 T-Shirt (Size-42),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Richlook Grey Formal Shirt (Size-38),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Fabdeal Green Colored Cotton Embroidered Anarkali Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Florence Black Georgette Printed Fashion Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Eprilla Multi Pack Of 3 T-Shirt (Size-42),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Crocks Club Beige Casual Trouser (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Pack Of 4 Multi Slim Fit Cotton Jeans (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Woodland Khaki Sandals (Size-42),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue Cotton Jeans (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Eprilla Blue T-Shirt (Size-42),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zacharias Grey Cotton Track Pant,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Black Rayon Dress (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Cottinfab Black Rayon Jumpsuit (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
SST Dark Blue Cotton Track Pant (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Black And Blue Cotton Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Black Rayon Dress (Size-XXL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
BLE Dark Green Polo T-Shirt And Brown Aviator (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung   Stretchable Black Cotton Jeans  (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Multi Rayon Jumpsuit (Size-XL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Newton Multi Color Sock Pack Of 3 | Newton Multi Color Sock Pack Of 3 | Newton Multi Color Sock Pack Of 3,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Cammy Multi Color Flip Flops (Size-4),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Black Stretchable Cotton Jeans  (Size-36),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung   Stretchable Black Cotton Jeans  (Size-36),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Black Rayon Jumpsuit (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung   Combo of 3 Mens Denim Jeans with free 1 Pair of Socks (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Desire White Cotton Lycra Jeggings (Size-26),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung Blue Cotton Comfort Jeans  (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Adidas MultiColor Socks Set of 3,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue Cotton Comfort Jeans  (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Rainfun Solid Mens Raincoat (Size-Xxl),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zinius Grey Denim Slim Fit Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Abhishti Black Jacket (Size-L),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Eprilla Blue Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue And Blue Cotton Jeans (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung   Blue Cotton Stretchable Jeans  (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Blaze Men'S Stylish Polo Pack Of 2 T-Shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung   Stretchable Blue Cotton Jeans  (Size-36),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Leading Lady White Camisoles Pack Of 2 Pcs (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Abhishti Mauve Jacket (Size-XS),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
K-SAN Blue Streachable Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Women's Black Printed Maxi Dress (Size-L),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung   Stretchable Blue Cotton Jeans  (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Axsglow Multicolored Socks (Pack of 8),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Black Stretchable Cotton Jeans  (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Relisales Mens Complete Rain Suit & Ladies Transparent Raincoat Combo,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Mafatlal Multi Color Cotton Formal Shirt Pack Of 3 (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Blaze Men'S Stylish Polo T-Shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Dns Red Umbrella,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Black Cotton Stretchable Jeans  (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Woodland Red Sandals (Size-42),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Mafatlal Multi Color Cotton Formal Shirt Pack Of 3 (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
American Cult Black Lace Up Shoes (Size-9),Apparel & Accessories,Apparel & Accessories->Women's Clothing,0
Reebok Pink Cotton T-Shirt (Size -M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Ahana Multi Crepe  Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung Blue And Blue Cotton Jeans (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Sport Sun Multi Polyester T Shirt (Size-S ),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung   Stretchable Black Cotton Jeans  (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Blaze Men'S Stylish Polo T-Shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok Yellow Cotton T Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Rainfun Solid Mens Raincoat (Size-Xxl),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Premium Cotton Unisex Tee	Black	M	1,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Eprilla Black T-Shirt (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue Cotton Comfort Jeans  (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Mafatlal Red And Pink Cotton Formal Shirt Pack Of 2 (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Rainfun Solid Mens Raincoat (Size-Xxl),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Blaze Men'S Stylish Polo T-Shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue Cotton Comfort Jeans  (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Black Rayon Dress (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung Blue Cotton Comfort Jeans  (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Style Blue Denim Stretchable Jeans (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Black Rayon Summer Jacket (Size-XXL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung Blue Slim Fit Cotton Jeans (Size-28) | Haltung Black Cotton Jeans (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Ambaji  Heavy Dani Georgette Printed Combo of 2 Sarees,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kids Boys Baba Suit:CUD-3004(1-6 months),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
BABY FROCK WITH PANTY Pid: OLY-965 (0-6 months),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kids Girls combo 3 Frock set pid:-guf-10232730a(1-3 years),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Ambaji Dani Georgette & Heavy Dani Georgette Printed Combo of 2 Sarees,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kid Boy Jacket Suit:CUD:6624(1-3.5 years),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Saara Green & Blue coloured Cotton Un-Stitched Salwar Kameez 148D6005|Saara Orange & Red coloured Cotton Un-Stitched Salwar Kameez 148D6014,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Fabdeal Grey & Black Colored American Crepe Printed Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kids Girls combo 3 Frock set pid:-guf-10232730a(1-3 years),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Ambaji  Heavy Dani Georgette Printed Combo of 2 Sarees,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Ambaji Pink Colored Dani Printed Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kids Boys Baba Suit:CUD-3004(1-6 months),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Premium Cotton Unisex Tee	Navy	XL	1,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Aumentare Brown Formal Trouser (Size-36),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung   Combo of 8 Denim Jeans with Free Socks (Size-36),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Adidas MultiColor Socks Set of 3,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Blaze Men'S Stylish Polo T-Shirts | Blaze Men'S Stylish Polo T-Shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
HALTUNG Yellow And Blue Cotton Pack Of 2 Casual Shirt (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Puma Multicolor Shocks (Pack Of 3) | Adidas MultiColor Socks Set of 3,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Premium Cotton Unisex Tee	Black	XL	1,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Dns Pink Umbrella | DnS 3 Fold Bringle Purple Fancy Umbrella,Apparel & Accessories,Apparel & Accessories->Women's Clothing,0
Richlook Purple Formal Shirt (Size-44),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue And Blue Cotton Jeans (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Cottinfab Pink Rayon Jumpsuit (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Axsglow Multi Color Georgette Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
SST Beige Cotton Track Pant (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
American Cult Black And White Gym Shoes (Size-8),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Slim N Lift Skin Body Shaper Buy 1 Get 1 Free (Size-L),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Cottinfab Black Rayon Dress (Size-S),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Zacharias Full Length Socks (Pack Of 10),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Haltung Blue Cotton Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Relisales Stylish Reversible Rain Suit (Size-M),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
HALTUNG Blue Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Ahana Multi Crepe  Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Haltung Blue Cotton Comfort Jeans  (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Womans Tees	Purple	XL	1,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Ajile by Pantaloons Solid Men's Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Pavechas Solid Mangalagiri Cotton Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Akkriti by Pantaloons Solid Men's Straight Kurta,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1040061, name=Multi Floral printed Polyester Harem Pant, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
N K Fashion Red Net Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Shonaya Red Crepe Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Karan Fashion Pink And White Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Style Amaze Pink And Black Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
SKYBLUE Pink Micro Polyester Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
N K Fashion Red Net Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Divaa Fashions Festival Wear Designer Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Divaa Fashions Party Wear Fancy Designer Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Shree Ganesh Red Georgette Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Skyblue Red Micro Polyester Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Khantil Pink Net And Brasso Anarkali Suit Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Beige Georgette Anarkali suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
The Fashion World Black Chanderi Cotton Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Karan Fashion Pink And White Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Vandv Black And Pink Georgette Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Beige Georgette Anarkali suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Rozdeal New Designer White Net Brasso Anarkali Suits,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Rozdeal New Designer Red Net Brasso Anarkali Suits,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Ecoco Beige Net Semi Stitched Anarkali Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Shonaya Grey Georgette Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Karan Fashion Pink And White Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
V And V Blue Cotton Semi Stiched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Triveni Black Chanderi Cotton Suit Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Shonaya Green Linen Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Shree Ganesh White Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Giftsnfriends Blue Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Fabfiza Red Semi Stitched Anarkali Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Diva Fashion Black Casual And Office Wear Fancy Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Style Amaze Red Semi Stitched Anarkali Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
V And V Blue Cotton Semi Stiched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Karan Fashion Pink And White Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Shonaya Grey Cotton Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Dealfiza Blue Georgette Semi Stitched Suit,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
